fIndex,fname,label,response,session,t_start,t_end,t_resp,subID,engy_euc,engy_kl,mfcc_euc,mfcc_kl,mfcc_d1_euc,mfcc_d1_kl,mfcc_d2_euc,mfcc_d2_kl,envp_euc,envp_kl,mel_euc,mel_kl,sflux_euc,sflux_kl,sroll_euc,sroll_kl,loudness_euc,loudness_kl,f0_euc,f0_kl,xvec_euc,xvec_kl,am_euc,am_kl,lang,changeIns
48,./playback/STIMULI/chinese/wavFilesTest/BAC009S0121W0178_BAC009S0122W0348_04_55_nspkrs_2.wav,2,2,TEST,0.0,7.678,10.61,1,0.6836884287541067,0.27309277492573547,1.4741447062031832,6.362280232636968,0.2218316779972687,4.201519877155718,0.33535468117764144,2.841159768321596,0.22913723188771173,10.403901315100892,3.6957831548448286,75.60043043324472,0.07379056756823152,0.014939414423982167,0.09936800553442018,0.006612172197148269,0.5716453346800299,0.30803286038836364,0.19099545080631475,0.06849315785534527,42.13416108479039,0,0.19099545080631475,0,0,4.55
39,./playback/STIMULI/chinese/wavFilesTest/BAC009S0091W0409_BAC009S0091W0381_04_56_nspkrs_1.wav,1,1,TEST,0.0,8.63,9.12,1,0.5306535590491137,0.285299227290414,1.6184687634447448,4.966631737414753,0.3007122453096043,2.8713451711881497,0.2497859010215703,2.5694541477970967,0.1933922826052281,2.573377371459139,3.1027005797605614,52.99285391003867,0.022668196689450693,0.3398168203977121,0.09631077132736023,0.05226000801733943,0.11266862642955544,0.010040547582391812,0.5546576878494274,1.1556592856118748,24.76899787623773,0,0.5546576878494274,0,0,4.56
51,./playback/STIMULI/chinese/wavFilesTest/BAC009S0128W0416_BAC009S0128W0353_02_59_nspkrs_1.wav,1,1,TEST,0.0,6.8389999999999995,8.035,1,0.09592053691418251,0.009202473056206473,0.8547715667634448,2.3931772597256322,0.13093301250780243,3.2159331754980633,0.10011116677747174,2.7066116986298336,0.031594566294043995,0.9880336167809253,1.2660443115071893,74.54001224384524,0.20201674408020398,0.07649296460326505,0.1438289303049209,0.013356728027697273,0.23057373539625728,0.05285499932141158,0.003644291891056195,0.004254797298303692,33.67973798485848,0,0.003644291891056195,0,0,2.59
62,./playback/STIMULI/chinese/wavFilesTest/BAC009S0184W0225_BAC009S0660W0219_03_92_nspkrs_2.wav,2,2,TEST,0.0,7.928,10.472999999999999,1,0.794524759666501,0.41968954798403346,2.614813175192034,13.698214848130782,0.3527954437320968,2.6965270068419707,0.3467178638870011,1.9544503106809417,0.1441016830920178,60.44179870202923,3.6721768007363234,472.12405099953065,0.13130601181661494,0.1426168022723867,0.22542587724869226,0.15789653904662915,0.379567170573429,0.12462209451035966,0.12883022479885287,0.14983396497558676,37.055100176481815,0,0.12883022479885287,0,0,3.92
79,./playback/STIMULI/chinese/wavFilesTest/BAC009S0247W0341_BAC009S0247W0268_02_54_nspkrs_1.wav,1,1,TEST,0.0,6.6579999999999995,7.062,1,0.30735829255320923,1.1214793963893641,0.8027123947585074,2.7388817166188613,0.17954545302600353,1.9891335121215392,0.23862521251360602,1.7269752658114559,0.43822561510594243,260.1788739296538,3.85328051952703,32.7942466578816,0.3406139298712395,0.4025033585150486,0.30678183582593727,0.04776615302091003,0.7344213727093585,0.5157301778402381,0.28515802474356144,0.7508671780525622,29.54113815798131,0,0.28515802474356144,0,0,2.54
9,./playback/STIMULI/chinese/wavFilesTest/BAC009S0036W0376_BAC009S0036W0336_03_34_nspkrs_1.wav,1,1,TEST,0.0,8.352,8.831,1,0.04854216259070748,0.0014608618563958231,1.4010230261591838,2.371467112296003,0.08226846823086312,1.8248475079095816,0.06312394748149017,1.3138563962341887,0.26876791927320093,1.8926329100060584,1.0698914082708813,28.00782889346188,0.0760817532487798,0.02620658108747509,0.21480546827751235,0.07086853725807751,0.08883500475535375,0.012073961534293076,0.015820264019985375,0.04186009913304145,28.877707768274224,0,0.015820264019985375,0,0,3.34
16,./playback/STIMULI/chinese/wavFilesTest/BAC009S0049W0316_BAC009S0049W0136_03_24_nspkrs_1.wav,1,1,TEST,0.0,6.117000000000001,6.475,1,0.08844374611171854,0.06714072930163795,1.7551958981723381,6.45821484622741,0.060169522708513244,3.2409714593027528,0.07979360467556164,2.713327975136506,0.13777529198444458,5.039812891213613,2.3132521289973957,240.81822152819694,0.0015593996235492777,0.007743482073439334,0.17018596511779505,0.07178512231021383,0.1862657909918805,0.04307748690780577,0.36523003848002866,0.5431704028521545,34.14307036532263,0,0.36523003848002866,0,0,3.24
40,./playback/STIMULI/chinese/wavFilesTest/BAC009S0092W0416_BAC009S0092W0154_04_81_nspkrs_1.wav,1,1,TEST,0.0,7.692,8.26,1,0.3759907084123474,0.16427235437525112,1.45808594155911,4.122262607465018,0.06429905462711075,2.848421313751256,0.049178947116197816,2.1126010158780795,0.46377857448582277,443.36734974477196,2.0959050820080356,89.13514866208523,0.4324504542778962,0.20777064595472838,0.06699887415597001,0.01471982144582984,0.4206370774183468,0.17408062597540952,0.008976630899694804,0.5140330403718565,34.18549631438452,0,0.008976630899694804,0,0,4.81
20,./playback/STIMULI/chinese/wavFilesTest/BAC009S0059W0167_BAC009S0117W0410_03_10_nspkrs_2.wav,2,1,TEST,0.0,6.28,8.234,1,0.050436392770423,0.0021584604184305967,1.5423592604094656,8.326231521592355,0.12987195490527784,4.495170038129533,0.07237504706246385,2.83042454574758,0.11941025446488081,1.413284947325189,2.146076141770089,144.06703373484223,0.11984556351658654,0.08873363377009036,0.04634802874010067,0.03414371006995065,0.09433412847184602,0.04627863350779027,0.004444513933456018,0.3439045474745398,50.74729455884636,0,0.004444513933456018,0,0,3.1
26,./playback/STIMULI/chinese/wavFilesTest/BAC009S0068W0324_BAC009S0906W0357_04_27_nspkrs_2.wav,2,2,TEST,0.0,7.249,7.473,1,0.2330174119730477,0.028416099282470353,2.4115778982345284,10.006031118966128,0.0592041207298534,2.7981128874400247,0.06922597907356096,2.013191856549903,0.1848065873136516,0.26951709982369754,1.9357119086512398,81.28891828653246,0.36509658263803235,0.0818333219862748,0.13418783797461126,0.036755686983137914,0.27577549932552287,0.04003461062015712,0.39817273609419446,1.0965029375802215,58.55715290526749,0,0.39817273609419446,0,0,4.27
66,./playback/STIMULI/chinese/wavFilesTest/BAC009S0194W0331_BAC009S0194W0185_04_71_nspkrs_1.wav,1,2,TEST,0.0,7.832999999999999,9.331,1,0.28697209032074694,0.10631608895219258,1.2463388394942703,4.827050065976274,0.1053478063850284,2.8014031584683816,0.07887446474314293,1.9332223429005904,0.03414317879760409,27.920253154461278,2.092833090681368,215.05646274040186,0.066768469399439,0.1863053223958515,0.02405700353006198,0.02114636125041469,0.09840739953785532,0.03990987096563381,0.08009391673075206,0.8081314206098191,32.1269039363772,0,0.08009391673075206,0,0,4.71
4,./playback/STIMULI/chinese/wavFilesTest/BAC009S0012W0137_BAC009S0052W0186_03_80_nspkrs_2.wav,2,2,TEST,0.0,7.702000000000001,8.043,1,0.45935902566666775,0.13575742488337494,2.5663574997096323,10.084805109769315,0.21762630803458005,3.702879379593432,0.1999767043739353,2.2640595268470474,0.10008541520718367,987.9055429782038,2.7592648691616137,198.33430730864728,0.1433686612141543,7.710736468972641,0.12785856723268585,0.11875564608864975,0.16306963235355465,0.022236146759489817,0.011922006473740199,2.647900294772205,47.677709530704476,0,0.011922006473740199,0,0,3.8
12,./playback/STIMULI/chinese/wavFilesTest/BAC009S0039W0369_BAC009S0058W0344_04_43_nspkrs_2.wav,2,2,TEST,0.0,7.487,7.487,1,0.13755694144671615,0.045754327657335336,2.0393503905866246,11.657718590091406,0.06058233749779018,4.186340921562013,0.04702022522735968,3.269386758932124,0.04953749246978811,0.33634034054256234,2.2620075550328727,119.51751262735289,6.931735931087202e-05,0.03430924045817085,0.016028213655300307,0.02370911361834116,0.012078946983912875,0.0008018105023911426,0.030450856134353166,0.00982945942786928,44.29197409859701,0,0.030450856134353166,0,0,4.43
33,./playback/STIMULI/chinese/wavFilesTest/BAC009S0083W0424_BAC009S0083W0264_03_65_nspkrs_1.wav,1,1,TEST,0.0,6.999,7.56,1,0.39389115843523087,0.11553220085478755,0.9669046624966887,3.19118055214737,0.27028111090109097,1.747733754601101,0.1107790612207055,1.432010182048835,0.41188928034861794,3.328554682470024,2.963882890838544,38.21033016776387,0.33268628778027604,0.7122634703758859,0.5826317513545344,0.18841775809816552,0.6113773772478275,0.4153582677254807,0.05403738773993583,0.09099622632925475,28.740023338025228,0,0.05403738773993583,0,0,3.65
103,./playback/STIMULI/chinese/wavFilesTest/BAC009S0901W0266_BAC009S0901W0192_02_88_nspkrs_1.wav,1,1,TEST,0.0,6.21,6.9079999999999995,1,0.30157782044163894,0.06838374628483479,1.912361027419164,7.8126209051277,0.26219212191810265,3.412582214419466,0.11845310368879193,2.1954639454565124,0.3184587033648024,291.1328178241405,2.7817992514410532,366.69213624844537,0.1014616188668158,0.06426104189582083,0.6002061171401785,0.40881206415835114,0.358562118139283,0.10262044897324274,0.36979086400979466,0.36763648870610044,35.18097802324255,0,0.36979086400979466,0,0,2.88
75,./playback/STIMULI/chinese/wavFilesTest/BAC009S0214W0262_BAC009S0757W0439_03_23_nspkrs_2.wav,2,1,TEST,0.0,7.632000000000001,9.116,1,0.33014136375344705,0.16023465479909194,1.6720154219377266,4.916441910138368,0.22520830356031482,3.0825516739245433,0.09411797938009787,3.0017746130515506,0.014502959732564002,2.790672288760679,3.002819868247238,223.18189578254638,0.09052359700273367,0.018130501620022388,0.349783279547502,0.10990731653308683,0.15806668304677174,0.018838998488127645,0.09786628948383991,0.13614561119027568,42.33810458956299,0,0.09786628948383991,0,0,3.23
71,./playback/STIMULI/chinese/wavFilesTest/BAC009S0202W0408_BAC009S0202W0238_03_23_nspkrs_1.wav,1,1,TEST,0.0,5.8870000000000005,7.808,1,0.41727889705560894,0.10694371478630693,2.2308792887630005,16.432681831525297,0.4270036158932041,9.332488992831774,0.2707180367526662,4.574597682032141,0.04690839979223817,1.0143891286741649,2.333867935431077,848.0345523350101,0.07371395551063353,0.05199672130358213,0.49425774017489316,0.1649579158871718,0.31197347171490813,0.09081957049157485,0.03877601031331723,0.08271099127947745,31.876964252973977,0,0.03877601031331723,0,0,3.23
36,./playback/STIMULI/chinese/wavFilesTest/BAC009S0089W0349_BAC009S0089W0154_04_16_nspkrs_1.wav,1,1,TEST,0.0,7.006,7.635,1,0.2741016993463786,0.23865651384755682,1.1358595644869742,4.049185767167247,0.0974157964994726,2.4455481744126017,0.07098515612125908,1.9671423659020992,0.14206633342833339,0.7766095149785999,1.8156228984697678,71.02674210832146,0.2966248441494658,0.45072281661836444,0.26783984419628004,0.05291361414090934,0.09461238438602629,0.08110048023843974,0.06257154289686873,0.00860560813054101,28.232919936294657,0,0.06257154289686873,0,0,4.16
30,./playback/STIMULI/chinese/wavFilesTest/BAC009S0072W0368_BAC009S0121W0189_03_65_nspkrs_2.wav,2,2,TEST,0.0,7.397,8.392999999999999,1,0.6595884802800405,0.5829934166206039,1.6641349194494832,8.27309504370001,0.1767337792359866,2.9886200746971228,0.06118247529862568,2.397529151577511,0.08595813078610694,0.6214781906946887,2.453838935875994,100.66000676958254,0.24242789852936067,0.6333866031076454,0.6161976795748807,0.227240409360298,0.1613416632319173,0.08613933535902207,0.3478681629318874,0.40930069083845844,43.23992032117389,0,0.3478681629318874,0,0,3.65
70,./playback/STIMULI/chinese/wavFilesTest/BAC009S0197W0428_BAC009S0197W0146_03_55_nspkrs_1.wav,1,1,TEST,0.0,6.412999999999999,6.8420000000000005,1,0.3005434071980352,0.07045902564620343,2.034147670248232,7.686977667961322,0.125422117447508,5.0783331676600945,0.1187924102923959,3.581091892460093,0.07787045924021227,2.370615049502552,2.9535402687398458,180.77007886129647,0.13302877039938565,0.5348530999045511,0.33291184765953713,0.12327990062262417,0.4483016648150333,0.18889091496640242,0.11300146961857316,0.5715182817076361,44.66641480839066,0,0.11300146961857316,0,0,3.55
35,./playback/STIMULI/chinese/wavFilesTest/BAC009S0089W0196_BAC009S0705W0255_04_30_nspkrs_2.wav,2,2,TEST,0.0,7.632000000000001,8.093,1,0.1897351798867353,0.02007674334408527,1.7288653947713133,7.734099513508214,0.12936422656851082,5.483364535445702,0.12774057142814496,3.3466998979759937,0.0726552576459602,98.69907504279273,1.950429787528142,71.42606934274309,0.17121786310340173,0.02703455886158257,0.24626623815005527,0.11270377854188196,0.1400107637807405,0.058956664322932784,0.19377072656913086,0.35844568632559426,51.20181019613288,0,0.19377072656913086,0,0,4.3
86,./playback/STIMULI/chinese/wavFilesTest/BAC009S0350W0164_BAC009S0513W0149_03_50_nspkrs_2.wav,2,2,TEST,0.0,7.093,9.633,1,0.3446874483799174,0.14543240782954303,2.0422627180068202,7.262105953537769,0.15740124944265055,2.7296240298309753,0.1250596143486235,1.9156033416841156,0.16761670769193193,2.3330278353025062,2.682764352299335,242.46764562632933,0.24404627268825863,0.3223116020480452,0.1935962876840632,0.06414470750174328,0.4852833547612396,0.24369802860400003,0.11912321766590173,0.23846556429842192,47.934654703675434,0,0.11912321766590173,0,0,3.5
96,./playback/STIMULI/chinese/wavFilesTest/BAC009S0729W0483_BAC009S0729W0320_04_55_nspkrs_1.wav,1,1,TEST,0.0,7.462999999999999,8.112,1,0.20596292790284274,0.027453229777683275,1.0258168440044761,2.5034392791967397,0.15572275166246502,2.058056448520404,0.07283322765815142,1.2554269478776692,0.1160607908369135,0.24425130917891247,1.590599238817622,47.32857917529198,0.11997217867710697,0.06574194443953985,0.0939106206735057,0.004190472416013558,0.30497137864553936,0.06074835603208251,0.2715984594764518,0.7514311184175071,29.18490418777087,0,0.2715984594764518,0,0,4.55
37,./playback/STIMULI/chinese/wavFilesTest/BAC009S0090W0286_BAC009S0109W0462_04_92_nspkrs_2.wav,2,2,TEST,0.0,9.927999999999999,9.959,1,0.1150565316032205,0.007073523221604705,1.418451328963305,4.2367470888574,0.07026821367484484,1.9148084354484087,0.052361440697427875,1.406645140022309,0.19277599203693258,1.2151535016068582,1.7581002015775242,36.393731552962606,0.094465914240594,0.10673736103594322,0.14003814510679388,0.014848402341201994,0.2725140291170726,0.10611645852033724,0.03602331630197153,0.1770730246614156,37.38936786404585,0,0.03602331630197153,0,0,4.92
38,./playback/STIMULI/chinese/wavFilesTest/BAC009S0090W0373_BAC009S0090W0327_03_45_nspkrs_1.wav,1,1,TEST,0.0,7.811,8.294,1,0.36421705727873155,0.13391796484506702,1.2864171362287742,2.4979767483900917,0.07884099485797105,1.2547602832880527,0.09619256488517464,1.189064880862017,0.09768124894983453,1.6778768811892495,1.706270371657086,38.151449150260625,0.2603546355416883,0.29836250774395867,0.029789969476417405,0.02553014035379786,0.40366407062859866,0.16483070878912442,0.00942943586849665,0.03610302661050491,28.46850336250016,0,0.00942943586849665,0,0,3.45
101,./playback/STIMULI/chinese/wavFilesTest/BAC009S0752W0201_BAC009S0752W0194_03_17_nspkrs_1.wav,1,1,TEST,0.0,7.999,9.139,1,0.2922343578431948,0.044543252046029824,0.780133269504458,3.6545149442552747,0.22944925390744292,2.666291876928981,0.11272154807575548,1.790388549287866,0.08668005981714705,1.3196613234241328,2.090110182726988,42.27106634399692,0.10745986416712894,0.04417421257854859,0.01727653537123036,0.06430302264485654,0.404540838327708,0.1264482598165242,0.17172805520422263,0.2993174858592962,33.250517866823394,0,0.17172805520422263,0,0,3.17
54,./playback/STIMULI/chinese/wavFilesTest/BAC009S0138W0364_BAC009S0138W0356_03_04_nspkrs_1.wav,1,1,TEST,0.0,7.135,7.835,1,0.03041747627927005,0.12285399665499885,1.560772633435372,3.297008988563727,0.3384632321762856,2.6600521606474645,0.17883399128909938,2.0800903940160396,0.11223143497878871,2.708978433289305,2.8456029581985347,120.66857570857039,0.038724946564388296,0.030728213404595306,0.42533234209487814,0.12949142071499575,0.11885854756938347,0.025892875252319758,0.19069088621720065,0.47611952445361383,35.76907826548387,0,0.19069088621720065,0,0,3.04
69,./playback/STIMULI/chinese/wavFilesTest/BAC009S0197W0310_BAC009S0744W0178_03_45_nspkrs_2.wav,2,2,TEST,0.0,7.0089999999999995,9.416,1,0.007289180861526079,0.016438663735726777,2.5400092336068463,11.97362188758363,0.23533166121393564,5.191426510589837,0.1499690258877737,2.8193979888937593,0.06668543368822785,63.9323115456565,2.4300464714217354,269.85510974518166,0.10896608612798334,0.10817199084195261,0.32632068814390414,0.17968829816713838,0.1361391835453869,0.026214472766442953,0.09858762561951329,0.07907428895492119,35.8942097521852,0,0.09858762561951329,0,0,3.45
46,./playback/STIMULI/chinese/wavFilesTest/BAC009S0117W0303_BAC009S0123W0335_05_00_nspkrs_2.wav,2,2,TEST,0.0,10.091000000000001,10.709000000000001,1,0.5685259067485855,0.4373318503098804,2.1626629725048523,8.86273412259794,0.1977704567772756,3.823802048809111,0.12959397605426165,2.8200622245670526,0.012242497309128077,8.2738564374722,4.368617770487038,538.0961184428917,0.057227168387505245,0.10335063166361924,0.5026039530665797,0.43308891071568767,0.675283501705738,0.888933957600345,0.13889663014512765,0.4317624464502775,46.08776545959425,0,0.13889663014512765,0,0,5.0
102,./playback/STIMULI/chinese/wavFilesTest/BAC009S0759W0192_BAC009S0763W0147_04_14_nspkrs_2.wav,2,2,TEST,0.0,8.383,9.515,1,0.07171355017690595,0.10835536246961053,1.4574098100787882,3.304233938297125,0.13965086179370145,2.6589201993426554,0.1677401088060717,1.925939511466576,0.01474107910767954,0.28941587148309345,2.9622305303072287,38.68464704562317,0.13630163435005527,0.07086724248143406,0.5928546068027215,0.2553581462358252,0.29418753862826724,0.23189226960358433,0.04692360196986767,0.01294177987046119,40.950165813686795,0,0.04692360196986767,0,0,4.14
