3630-11612-0049_3630-11612-0001_04_00_nspkrs_1.wav 3630-11612-0049 14.2857 223.23 f 3630-11612-0001 24.8307 189.125 f
3630-24758-0009_5652-19215-0011_04_81_nspkrs_2.wav 3630-24758-0009 20.6681 222.47 f 5652-19215-0011 20.6818 222.54 f
3989-182394-0036_3989-182394-0023_04_37_nspkrs_1.wav 3989-182394-0036 14.7126 171.848 m 3989-182394-0023 24.5283 193.217 m
3994-149798-0026_3994-149798-0015_02_97_nspkrs_1.wav 3994-149798-0026 17.2881 176.764 f 3994-149798-0015 15.7556 331.301 f
4018-107338-0002_4018-103416-0015_03_65_nspkrs_1.wav 4018-107338-0002 22.865 118.699 m 4018-103416-0015 12.8959 140.893 m
403-128339-0052_403-126855-0027_02_56_nspkrs_1.wav 403-128339-0052 17.6471 147.984 f 403-126855-0027 19.5122 305.051 f
4044-9010-0092_4044-9010-0061_03_17_nspkrs_1.wav 4044-9010-0092 18.9873 317.051 f 4044-9010-0061 18.7342 193.308 f
4051-11218-0046_4051-11217-0034_04_76_nspkrs_1.wav 4051-11218-0046 14.9474 248.152 f 4051-11217-0034 24.5614 189.208 f
4108-2772-0031_5389-4861-0003_04_14_nspkrs_2.wav 4108-2772-0031 19.6126 125.255 m 5389-4861-0003 19.5929 125.263 m
4137-11702-0029_4137-11701-0020_03_69_nspkrs_1.wav 4137-11702-0029 22.0708 269.47 f 4137-11701-0020 12.0163 223.213 f
4236-8927-0059_4236-8927-0038_02_65_nspkrs_1.wav 4236-8927-0059 22.0532 135.343 m 4236-8927-0038 10.1167 81.0102 m
4236-8927-0076_6330-66016-0028_04_62_nspkrs_2.wav 4236-8927-0076 20.8243 110.595 m 6330-66016-0028 20.8134 110.586 m
4535-279852-0034_4535-279849-0002_02_87_nspkrs_1.wav 4535-279852-0034 28.7719 181.454 m 4535-279849-0002 18.2768 262.932 m
4595-45218-0039_4595-45204-0025_04_18_nspkrs_1.wav 4595-45218-0039 14.4231 213.707 m 4595-45204-0025 24.3446 106.273 m
4837-302000-0019_5393-19219-0022_04_26_nspkrs_2.wav 4837-302000-0019 20.4706 199.583 f 5393-19219-0022 20.4706 199.914 f
4854-24731-0065_7139-75360-0016_04_69_nspkrs_2.wav 4854-24731-0065 15.6317 104.317 m 7139-75360-0016 15.6504 104.073 m
511-131228-0021_511-131228-0000_02_54_nspkrs_1.wav 511-131228-0021 26.4822 127.51 m 511-131228-0000 11.1111 115.963 m
5154-6174-0016_5154-26558-0008_04_32_nspkrs_1.wav 5154-6174-0016 10.2326 212.691 f 5154-26558-0008 23.6641 143.294 f
5339-14134-0036_667-105002-0041_02_83_nspkrs_2.wav 5339-14134-0036 25.2669 170.863 f 667-105002-0041 25.2747 170.672 f
5386-8684-0008_7176-92135-0007_03_85_nspkrs_2.wav 5386-8684-0008 24.2188 115.2 m 7176-92135-0007 24.2331 115.37 m
5386-8684-0046_5386-4145-0024_03_67_nspkrs_1.wav 5386-8684-0046 26.8493 103.407 m 5386-4145-0024 14.7186 178.103 m
5393-19218-0013_5895-34622-0018_04_98_nspkrs_2.wav 5393-19218-0013 18.5484 190.338 f 5895-34622-0018 18.5484 190.42 f
5637-41170-0032_6574-120583-0022_02_79_nspkrs_2.wav 5637-41170-0032 17.6895 123.738 m 6574-120583-0022 17.6692 123.502 m
5684-46243-0050_84-121123-0018_03_21_nspkrs_2.wav 5684-46243-0050 23.511 179.846 f 84-121123-0018 23.5127 179.911 f
5694-64029-0010_7569-102240-0015_03_85_nspkrs_2.wav 5694-64029-0010 18.4896 139.657 m 7569-102240-0015 18.4896 139.641 m
5727-47030-0068_5727-47030-0024_02_88_nspkrs_1.wav 5727-47030-0068 12.1951 218.011 m 5727-47030-0024 21.1155 103.281 m
5740-97610-0037_6782-61316-0044_03_73_nspkrs_2.wav 5740-97610-0037 20.2156 203.974 f 6782-61316-0044 20.2186 203.762 f
576-129623-0090_8677-296078-0041_03_62_nspkrs_2.wav 576-129623-0090 19.4444 196.304 f 8677-296078-0041 19.4366 196.327 f
5776-46889-0109_7569-102240-0008_03_42_nspkrs_2.wav 5776-46889-0109 19.4118 109.518 m 7569-102240-0008 19.4139 109.586 m
5918-46890-0084_777-126732-0054_02_54_nspkrs_2.wav 5918-46890-0084 24.6032 97.1448 m 777-126732-0054 24.5847 97.1015 m
5968-61356-0016_5968-55202-0008_03_66_nspkrs_1.wav 5968-61356-0016 23.3516 137.699 f 5968-55202-0008 8.43373 173.989 f
6294-86679-0038_8464-282934-0001_02_83_nspkrs_2.wav 6294-86679-0038 19.2171 91.5442 m 8464-282934-0001 19.2308 91.2708 m
6295-244435-0028_7188-104637-0037_02_56_nspkrs_2.wav 6295-244435-0028 21.2598 98.6004 m 7188-104637-0037 21.2598 98.4335 m
652-130737-0004_652-130726-0009_04_99_nspkrs_1.wav 652-130737-0004 13.6821 87.5145 m 652-130726-0009 22.5131 208.29 m
6544-67863-0019_7752-110522-0018_04_66_nspkrs_2.wav 6544-67863-0019 20.2586 242.434 f 7752-110522-0018 20.2869 242.458 f
6924-114452-0012_6924-114452-0004_02_69_nspkrs_1.wav 6924-114452-0012 26.2172 206.87 f 6924-114452-0004 12.1005 197.145 f
7117-86732-0029_7117-86710-0013_03_21_nspkrs_1.wav 7117-86732-0029 10.3125 158.774 f 7117-86710-0013 22.4561 106.384 f
718-129597-0066_8063-274112-0003_03_84_nspkrs_2.wav 718-129597-0066 17.5393 104.369 m 8063-274112-0003 17.5532 104.551 m
7188-82904-0005_8619-291379-0027_03_89_nspkrs_2.wav 7188-82904-0005 18.6047 109.763 m 8619-291379-0027 18.6335 109.842 m
7276-90847-0021_7276-284424-0026_02_62_nspkrs_1.wav 7276-90847-0021 24.9042 199.507 f 7276-284424-0026 10.7527 228.378 f
7302-86814-0041_7302-86814-0031_04_57_nspkrs_1.wav 7302-86814-0041 10.3297 175.348 f 7302-86814-0031 22.6619 230.902 f
7704-106974-0008_7704-106969-0000_04_68_nspkrs_1.wav 7704-106974-0008 25.0535 96.3322 m 7704-106969-0000 13.7725 39.939 m
8190-284435-0012_8190-284435-0011_03_78_nspkrs_1.wav 8190-284435-0012 19.9468 254.664 f 8190-284435-0011 16.2879 122.444 f
8297-275154-0021_8705-290363-0058_04_81_nspkrs_2.wav 8297-275154-0021 15.2401 111.941 m 8705-290363-0058 15.2273 111.777 m
8464-282934-0092_8464-282934-0065_02_94_nspkrs_1.wav 8464-282934-0092 15.7534 86.7852 m 8464-282934-0065 18.8976 206.326 m
8848-293963-0036_8848-293963-0009_04_54_nspkrs_1.wav 8848-293963-0036 13.4956 152.382 m 8848-293963-0009 25.9124 132.39 m
986-129388-0046_986-129388-0002_03_65_nspkrs_1.wav 986-129388-0046 12.0879 77.2911 m 986-129388-0002 25 113.635 m
